,CIK,Ticker,FilingDate,FileName,SECFileName,DocTypes
486,745651,ABAT,20100112,0001096906-10-000032.txt.text,0001096906-10-000032.txt,
487,765880,HCP,20100304,0001104659-10-011909.txt.text,0001104659-10-011909.txt,
488,787251,NEP,20100205,0001214659-10-000330.txt.text,0001214659-10-000330.txt,
489,808326,EMKR,20100309,0000808326-10-000012.txt.text,0000808326-10-000012.txt,
490,817129,TSTC,20100121,0001144204-10-002881.txt.text,0001144204-10-002881.txt,
491,827187,SCSS,20100315,0000827187-10-000012.txt.text,0000827187-10-000012.txt,
492,872912,DCTH,20100302,0000872912-10-000016.txt.text,0000872912-10-000016.txt,
493,878079,BONT,20100205,0000950123-10-009087.txt.text,0000950123-10-009087.txt,
494,910329,MED,20100126,0001144204-10-003628.txt.text,0001144204-10-003628.txt,
495,914329,FEIC,20100302,0001193125-10-045940.txt.text,0001193125-10-045940.txt,
496,1023313,FORR,20100607,0000950123-10-056168.txt.text,0000950123-10-056168.txt,
497,1084991,NGS,20100419,0001084991-10-000011.txt.text,0001084991-10-000011.txt,
498,1097264,ALTH,20100409,0001104659-10-019122.txt.text,0001104659-10-019122.txt,
499,1145460,ALR,20100624,0000950123-10-060531.txt.text,0000950123-10-060531.txt,
500,1253955,CML,20100615,0000950123-10-058207.txt.text,0000950123-10-058207.txt,
501,1322705,CODE,20100520,0001193125-10-125104.txt.text,0001193125-10-125104.txt,
502,1324948,ROLL,20100615,0001144204-10-033566.txt.text,0001144204-10-033566.txt,
503,1328910,TRX,20100518,0000950123-10-050846.txt.text,0000950123-10-050846.txt,
504,1328910,TRX,20100614,0000950123-10-057940.txt.text,0000950123-10-057940.txt,
505,1350684,CNIT,20100422,0001204459-10-000879.txt.text,0001204459-10-000879.txt,
506,1354217,VOLC,20100513,0001193125-10-119140.txt.text,0001193125-10-119140.txt,
507,1355128,OCZ,20100408,0001144204-10-018992.txt.text,0001144204-10-018992.txt,
508,1407161,TAM,20100521,0000950123-10-051914.txt.text,0000950123-10-051914.txt,
509,1475430,BIO,20100607,0001463403-10-000042.txt.text,0001463403-10-000042.txt,
510,1476170,UNIS,20100401,0000950123-10-031471.txt.text,0000950123-10-031471.txt,
511,355777,LOJN,20100402,0000908737-10-000097.txt.text,0000908737-10-000097.txt,
512,69671,NAFC,20100604,0001299933-10-002253.txt.text,0001299933-10-002253.txt,
513,704532,NANO,20100402,0001193125-10-075871.txt.text,0001193125-10-075871.txt,
514,74260,ORI,20100513,0000074260-10-000056.txt.text,0000074260-10-000056.txt,
515,778734,MEAS,20100628,0001144204-10-035343.txt.text,0001144204-10-035343.txt,
516,789868,ADY,20100415,0001144204-10-020399.txt.text,0001144204-10-020399.txt,
517,820027,AMP,20100610,0001104659-10-033287.txt.text,0001104659-10-033287.txt,
518,822708,ZOOM,20100421,0001354488-10-001256.txt.text,0001354488-10-001256.txt,
519,831547,SPPI,20100405,0000950123-10-031911.txt.text,0000950123-10-031911.txt,
520,845877,AGM,20100405,0001144204-10-018556.txt.text,0001144204-10-018556.txt,
521,880984,ACFN,20100409,0001144204-10-019334.txt.text,0001144204-10-019334.txt,
522,910329,MED,20100416,0001144204-10-020710.txt.text,0001144204-10-020710.txt,
523,912242,MAC,20100617,0001104659-10-034265.txt.text,0001104659-10-034265.txt,
524,912365,EEE,20100629,0001017951-10-000132.txt.text,0001017951-10-000132.txt,
525,944739,TXCC,20100422,0001144204-10-021724.txt.text,0001144204-10-021724.txt,
526,98720,TRGL,20100513,0001104659-10-028328.txt.text,0001104659-10-028328.txt,
527,1076682,COOL,20100820,0000950123-10-079418.txt.text,0000950123-10-079418.txt,
528,1080709,ARNA,20100830,0001193125-10-200627.txt.text,0001193125-10-200627.txt,
529,1276591,HNSN,20100913,0001193125-10-208954.txt.text,0001193125-10-208954.txt,
530,1280784,HTGC,20100910,0001193125-10-208180.txt.text,0001193125-10-208180.txt,
531,1287808,HIL,20100817,0001193125-10-191233.txt.text,0001193125-10-191233.txt,
532,1336545,APP,20100728,0001341004-10-001273.txt.text,0001341004-10-001273.txt,
533,1336644,UTA,20100901,0001144204-10-047769.txt.text,0001144204-10-047769.txt,
534,1394954,GTAT,20100927,0001104659-10-050075.txt.text,0001104659-10-050075.txt,
535,1399521,LIWA,20100721,0001144204-10-038764.txt.text,0001144204-10-038764.txt,
536,1419242,AT,20100810,0001104659-10-043442.txt.text,0001104659-10-043442.txt,
537,1488139,AMRC,20100910,0000950123-10-085295.txt.text,0000950123-10-085295.txt,
538,5768,ASEI,20100726,0001104659-10-039530.txt.text,0001104659-10-039530.txt,
539,750199,EPL,20100701,0001193125-10-152835.txt.text,0001193125-10-152835.txt,
540,822663,IPAR,20100921,0000822663-10-000009.txt.text,0000822663-10-000009.txt,
541,846913,FTEK,20100715,0000950123-10-065735.txt.text,0000950123-10-065735.txt,
542,846913,FTEK,20100802,0000950123-10-071115.txt.text,0000950123-10-071115.txt,
543,85535,RGLD,20100812,0001104659-10-043872.txt.text,0001104659-10-043872.txt,
544,889423,SATC,20100816,0001104659-10-044470.txt.text,0001104659-10-044470.txt,
545,898293,JBL,20100803,0000950123-10-071853.txt.text,0000950123-10-071853.txt,
546,911177,CWST,20100723,0001104659-10-039326.txt.text,0001104659-10-039326.txt,
547,928054,FTK,20100713,0001193125-10-158035.txt.text,0001193125-10-158035.txt,
548,93389,SMP,20100902,0001144204-10-048005.txt.text,0001144204-10-048005.txt,
549,1024795,SNHY,20101209,0001193125-10-277176.txt.text,0001193125-10-277176.txt,
550,1046880,CEDC,20101215,0001193125-10-281291.txt.text,0001193125-10-281291.txt,
551,1051470,CCI,20101213,0000950123-10-113199.txt.text,0000950123-10-113199.txt,
552,1078271,EXTR,20101110,0001193125-10-255861.txt.text,0001193125-10-255861.txt,
553,1099977,CMFO,20101102,0001144204-10-056928.txt.text,0001144204-10-056928.txt,
554,1116942,TTMI,20101117,0000950123-10-106706.txt.text,0000950123-10-106706.txt,
555,1157762,CAAS,20101213,0001144204-10-065937.txt.text,0001144204-10-065937.txt,
556,1166389,CAGC,20101117,0001144204-10-061681.txt.text,0001144204-10-061681.txt,
557,1178336,HOKU,20101203,0001437749-10-004284.txt.text,0001437749-10-004284.txt,
558,1281696,BJGP,20101217,0001193125-10-283351.txt.text,0001193125-10-283351.txt,
559,1289419,MORN,20101029,0001104659-10-054656.txt.text,0001104659-10-054656.txt,
560,1297401,DWA,20101027,0001193125-10-236982.txt.text,0001193125-10-236982.txt,
561,1331427,FEED,20101116,0001144204-10-061055.txt.text,0001144204-10-061055.txt,
562,1336644,UTA,20101005,0001144204-10-052505.txt.text,0001144204-10-052505.txt,
563,1336644,UTA,20101027,0001144204-10-055640.txt.text,0001144204-10-055640.txt,
564,1382696,FUQI,20101007,0001144204-10-052893.txt.text,0001144204-10-052893.txt,
565,1412067,ONTY,20101115,0000950123-10-105765.txt.text,0000950123-10-105765.txt,
566,700733,NPBC,20101124,0000950159-10-000983.txt.text,0000950159-10-000983.txt,
567,745651,ABAT,20101217,0001096906-10-001683.txt.text,0001096906-10-001683.txt,
568,885590,VRX,20101126,0000950123-10-108993.txt.text,0000950123-10-108993.txt,
569,891293,CTIC,20101006,0001193125-10-224905.txt.text,0001193125-10-224905.txt,
570,895665,SCON,20101007,0001181431-10-050162.txt.text,0001181431-10-050162.txt,
571,922224,PPL,20101101,0000922224-10-000129.txt.text,0000922224-10-000129.txt,
572,1003642,IPXL,20110228,0000950123-11-019885.txt.text,0000950123-11-019885.txt,
573,1009356,SLXP,20110311,0001193125-11-063294.txt.text,0001193125-11-063294.txt,
574,1030749,GLF,20110317,0000950123-11-026405.txt.text,0000950123-11-026405.txt,
575,1049108,DTG,20110204,0001049108-11-000006.txt.text,0001049108-11-000006.txt,
576,1116942,TTMI,20110318,0000950123-11-026913.txt.text,0000950123-11-026913.txt,
577,1120970,LODE,20110110,0001144204-11-001422.txt.text,0001144204-11-001422.txt,
578,1166389,CAGC,20110318,0001144204-11-015802.txt.text,0001144204-11-015802.txt,
579,1289419,MORN,20110228,0001104659-11-010997.txt.text,0001104659-11-010997.txt,
580,1296205,ZAGG,20110128,0001013762-11-000209.txt.text,0001013762-11-000209.txt,
581,1322439,EGLE,20110302,0000919574-11-001888.txt.text,0000919574-11-001888.txt,
582,1324948,ROLL,20110127,0001144204-11-004397.txt.text,0001144204-11-004397.txt,
583,1364541,EROC,20110323,0001364541-11-000021.txt.text,0001364541-11-000021.txt,
584,1397516,REXX,20110325,0001193125-11-077924.txt.text,0001193125-11-077924.txt,
585,1426800,VTUS,20110120,0001144204-11-003129.txt.text,0001144204-11-003129.txt,
586,1483830,NKA,20110207,0001104659-11-005171.txt.text,0001104659-11-005171.txt,
587,16160,CALM,20110103,0001144204-11-000179.txt.text,0001144204-11-000179.txt,
588,69488,MYE,20110310,0000950123-11-024038.txt.text,0000950123-11-024038.txt,
589,785968,MILL,20110204,0001161697-11-000104.txt.text,0001161697-11-000104.txt,
590,832988,SIG,20110331,0000909518-11-000134.txt.text,0000909518-11-000134.txt,
591,891288,QCOR,20110309,0001193125-11-059932.txt.text,0001193125-11-059932.txt,
592,923120,GBX,20110128,0000950123-11-006295.txt.text,0000950123-11-006295.txt,
593,929452,KNX,20110329,0001008886-11-000041.txt.text,0001008886-11-000041.txt,
594,1045609,AMB,20110608,0000950123-11-057596.txt.text,0000950123-11-057596.txt,
595,1046995,EMAN,20110615,0001013762-11-001749.txt.text,0001013762-11-001749.txt,
596,1047857,YUII,20110623,0001144204-11-037139.txt.text,0001144204-11-037139.txt,
597,1055160,MFA,20110603,0001144204-11-033774.txt.text,0001144204-11-033774.txt,
598,1069353,CNXT,20110429,0000950123-11-041737.txt.text,0000950123-11-041737.txt,
599,1069353,CNXT,20110610,0000950123-11-058272.txt.text,0000950123-11-058272.txt,
600,1086600,ARLP,20110513,0001193125-11-138935.txt.text,0001193125-11-138935.txt,
601,1089044,LAB,20110630,0001104659-11-037171.txt.text,0001104659-11-037171.txt,
602,1091735,PACR,20110509,0001181431-11-028259.txt.text,0001181431-11-028259.txt,
603,1104485,N,20110428,0001104485-11-000015.txt.text,0001104485-11-000015.txt,
604,1124804,MDRX,20110526,0001193125-11-151666.txt.text,0001193125-11-151666.txt,
605,1160308,ANX,20110623,0001299933-11-001905.txt.text,0001299933-11-001905.txt,
606,1160308,ANX,20110629,0001299933-11-001943.txt.text,0001299933-11-001943.txt,
607,1166003,XPO,20110622,0000950123-11-060761.txt.text,0000950123-11-060761.txt,
608,1166389,CAGC,20110412,0001144204-11-021404.txt.text,0001144204-11-021404.txt,
609,1271057,CHBT,20110623,0001144204-11-037217.txt.text,0001144204-11-037217.txt,
610,1276187,ETE,20110404,0000950123-11-032568.txt.text,0000950123-11-032568.txt,
611,1299130,PACB,20110621,0001193125-11-169899.txt.text,0001193125-11-169899.txt,
612,1322866,KOG,20110405,0001104659-11-018646.txt.text,0001104659-11-018646.txt,
613,1333822,LEDS,20110531,0001104659-11-032221.txt.text,0001104659-11-032221.txt,
614,1336644,UTA,20110414,0001144204-11-022074.txt.text,0001144204-11-022074.txt,
615,1336644,UTA,20110429,0001144204-11-024743.txt.text,0001144204-11-024743.txt,
616,1338613,RGP,20110404,0000950123-11-032567.txt.text,0000950123-11-032567.txt,
617,1344980,AHGP,20110513,0001193125-11-138937.txt.text,0001193125-11-138937.txt,
618,1398664,ENP,20110405,0001384072-11-000037.txt.text,0001384072-11-000037.txt,
619,1405049,UBNK,20110524,0000909654-11-000264.txt.text,0000909654-11-000264.txt,
620,1405049,UBNK,20110602,0000909654-11-000272.txt.text,0000909654-11-000272.txt,
621,1449732,WG,20110601,0000950123-11-055759.txt.text,0000950123-11-055759.txt,
622,1475430,BIO,20110404,0001463403-11-000050.txt.text,0001463403-11-000050.txt,
623,357264,PCBC,20110615,0001193125-11-165710.txt.text,0001193125-11-165710.txt,
624,3982,ALY,20110420,0001193125-11-102537.txt.text,0001193125-11-102537.txt,
625,49534,LPHI,20110609,0001144204-11-034960.txt.text,0001144204-11-034960.txt,
626,726854,CHCO,20110526,0000726854-11-000026.txt.text,0000726854-11-000026.txt,
627,832988,SIG,20110504,0000909518-11-000171.txt.text,0000909518-11-000171.txt,
628,857073,HQS,20110602,0001193125-11-157261.txt.text,0001193125-11-157261.txt,
629,875355,ISIG,20110608,0000897101-11-001035.txt.text,0000897101-11-001035.txt,
630,883943,CBK,20110610,0001104659-11-034165.txt.text,0001104659-11-034165.txt,
631,891106,STSA,20110512,0001193125-11-136862.txt.text,0001193125-11-136862.txt,
632,937136,HDY,20110617,0001144204-11-036183.txt.text,0001144204-11-036183.txt,
633,1047857,YUII,20110815,0001144204-11-047378.txt.text,0001144204-11-047378.txt,
634,1059324,HAWK,20110824,0001104659-11-048555.txt.text,0001104659-11-048555.txt,
635,1059324,HAWK,20110826,0001104659-11-048953.txt.text,0001104659-11-048953.txt,
636,1081206,CTFO,20110707,0001204459-11-001847.txt.text,0001204459-11-001847.txt,
637,1113809,BBW,20110715,0001437749-11-004861.txt.text,0001437749-11-004861.txt,
638,1131312,ZN,20110804,0001144204-11-043986.txt.text,0001144204-11-043986.txt,
639,1162747,PUDA,20110714,0001144204-11-040405.txt.text,0001144204-11-040405.txt,
640,1162747,PUDA,20110825,0001144204-11-049738.txt.text,0001144204-11-049738.txt,
641,1166380,QTWW,20110906,0001181431-11-048229.txt.text,0001181431-11-048229.txt,
642,1336691,MOTR,20110922,0001193125-11-254501.txt.text,0001193125-11-254501.txt,
643,1336691,MOTR,20110930,0001193125-11-261533.txt.text,0001193125-11-261533.txt,
644,1353970,CXDC,20110815,0001079973-11-000670.txt.text,0001079973-11-000670.txt,
645,1387467,AOSL,20110927,0001445305-11-002836.txt.text,0001445305-11-002836.txt,
646,1403853,HEK,20110819,0001193125-11-227169.txt.text,0001193125-11-227169.txt,
647,1428205,ARR,20110930,0001398432-11-000769.txt.text,0001398432-11-000769.txt,
648,1520262,ALKS,20110916,0000903423-11-000460.txt.text,0000903423-11-000460.txt,
649,49534,LPHI,20110705,0001144204-11-039050.txt.text,0001144204-11-039050.txt,
650,862022,HGT,20110712,0001144204-11-040152.txt.text,0001144204-11-040152.txt,
651,875355,ISIG,20110721,0000897101-11-001282.txt.text,0000897101-11-001282.txt,
652,1004155,GAS,20111215,0001004155-11-000275.txt.text,0001004155-11-000275.txt,
653,1032033,SLM,20111206,0001193125-11-332188.txt.text,0001193125-11-332188.txt,
654,1066923,SPU,20111230,0001415889-11-001452.txt.text,0001415889-11-001452.txt,
655,1075607,TCP,20111027,0001167219-11-000022.txt.text,0001167219-11-000022.txt,
656,1080360,CVVT,20111103,0001204459-11-002869.txt.text,0001204459-11-002869.txt,
657,1108827,QEP,20111117,0001140361-11-054052.txt.text,0001140361-11-054052.txt,
658,1111335,VC,20111004,0000950123-11-088500.txt.text,0000950123-11-088500.txt,
659,1131312,ZN,20111020,0001144204-11-058735.txt.text,0001144204-11-058735.txt,
660,1309082,LEI,20111102,0001214782-11-000152.txt.text,0001214782-11-000152.txt,
661,1319229,TLP,20111221,0001104659-11-070431.txt.text,0001104659-11-070431.txt,
662,1350684,CNIT,20111229,0001204459-11-003383.txt.text,0001204459-11-003383.txt,
663,1404592,RVM,20111202,0001062993-11-004772.txt.text,0001062993-11-004772.txt,
664,1506932,LPR,20111110,0001104659-11-063232.txt.text,0001104659-11-063232.txt,
665,28917,DDS,20111012,0001104659-11-055823.txt.text,0001104659-11-055823.txt,
666,56978,KLIC,20111209,0001144204-11-069102.txt.text,0001144204-11-069102.txt,
667,72020,GAS,20111216,0000110104-11-000028.txt.text,0000110104-11-000028.txt,
668,722104,SVNT,20111202,0001181431-11-058360.txt.text,0001181431-11-058360.txt,
669,730000,SUPX,20111122,0000730000-11-000033.txt.text,0000730000-11-000033.txt,
670,787250,DPL,20111202,0001104659-11-067465.txt.text,0001104659-11-067465.txt,
671,78749,AGYS,20111213,0001193125-11-339215.txt.text,0001193125-11-339215.txt,
672,789868,ADY,20111223,0001144204-11-071555.txt.text,0001144204-11-071555.txt,
673,884269,APT,20111031,0001437749-11-007893.txt.text,0001437749-11-007893.txt,
674,916459,GDI,20111229,0001193125-11-355611.txt.text,0001193125-11-355611.txt,
675,1032033,SLM,20120111,0001193125-12-009225.txt.text,0001193125-12-009225.txt,
676,1032033,SLM,20120302,0001193125-12-094553.txt.text,0001193125-12-094553.txt,
677,1043219,NLY,20120319,0001157523-12-001447.txt.text,0001157523-12-001447.txt,
678,1057706,FBP,20120316,0001299933-12-000677.txt.text,0001299933-12-000677.txt,
679,1065280,NFLX,20120323,0001193125-12-129895.txt.text,0001193125-12-129895.txt,
680,1068875,INSP,20120314,0001181431-12-017254.txt.text,0001181431-12-017254.txt,
681,1092289,TAT,20120224,0001193125-12-078261.txt.text,0001193125-12-078261.txt,
682,1100747,AMRS,20120213,0001214659-12-000568.txt.text,0001214659-12-000568.txt,
683,1145404,CRTX,20120327,0001299933-12-000722.txt.text,0001299933-12-000722.txt,
684,1162461,CUTR,20120327,0001140361-12-017585.txt.text,0001140361-12-017585.txt,
685,1177394,SNX,20120215,0001193125-12-063581.txt.text,0001193125-12-063581.txt,
686,1203900,CEU,20120316,0001144204-12-015550.txt.text,0001144204-12-015550.txt,
687,1232524,JAZZ,20120228,0001193125-12-085881.txt.text,0001193125-12-085881.txt,
688,1259550,LOCM,20120322,0001193125-12-127491.txt.text,0001193125-12-127491.txt,
689,1271057,CHBT,20120229,0001144204-12-011854.txt.text,0001144204-12-011854.txt,
690,1281922,TPLM,20120112,0001144204-12-002054.txt.text,0001144204-12-002054.txt,
691,1290900,CVGI,20120319,0001193125-12-121720.txt.text,0001193125-12-121720.txt,
692,1292426,GFIG,20120227,0001104659-12-013232.txt.text,0001104659-12-013232.txt,
693,1319229,TLP,20120105,0001104659-12-000659.txt.text,0001104659-12-000659.txt,
694,1409493,CIM,20120315,0001157523-12-001409.txt.text,0001157523-12-001409.txt,
695,1419806,REE,20120217,0001052918-12-000085.txt.text,0001052918-12-000085.txt,
696,1442505,CLWR,20120202,0001193125-12-036923.txt.text,0001193125-12-036923.txt,
697,1467027,CXS,20120319,0001157523-12-001446.txt.text,0001157523-12-001446.txt,
698,1528356,GNE,20120322,0001213900-12-001268.txt.text,0001213900-12-001268.txt,
699,65172,MSB,20120214,0001104659-12-009812.txt.text,0001104659-12-009812.txt,
700,789132,SPNC,20120320,0000789132-12-000015.txt.text,0000789132-12-000015.txt,
701,798985,CSKI,20120326,0001144204-12-017061.txt.text,0001144204-12-017061.txt,
702,802481,PPC,20120314,0000802481-12-000015.txt.text,0000802481-12-000015.txt,
703,835887,PGNX,20120322,0000835887-12-000016.txt.text,0000835887-12-000016.txt,
704,872448,ATML,20120321,0001104659-12-019714.txt.text,0001104659-12-019714.txt,
705,899751,TWI,20120203,0000899751-12-000007.txt.text,0000899751-12-000007.txt,
706,934306,CSII,20120307,0001144204-12-013459.txt.text,0001144204-12-013459.txt,
707,1036044,INVE,20120618,0001181431-12-036919.txt.text,0001181431-12-036919.txt,
708,1036044,INVE,20120607,0001193125-12-263597.txt.text,0001193125-12-263597.txt,
709,1043509,SAH,20120518,0001193125-12-240252.txt.text,0001193125-12-240252.txt,
710,1043509,SAH,20120525,0001193125-12-249405.txt.text,0001193125-12-249405.txt,
711,1066107,EP,20120530,0001193125-12-253764.txt.text,0001193125-12-253764.txt,
712,1090514,AOB,20120615,0001019687-12-002150.txt.text,0001019687-12-002150.txt,
713,1112412,END,20120413,0001299933-12-000851.txt.text,0001299933-12-000851.txt,
714,1124140,EXAS,20120430,0001104659-12-030580.txt.text,0001104659-12-030580.txt,
715,1282648,HK,20120404,0001193125-12-150125.txt.text,0001193125-12-150125.txt,
716,1285224,WIBC,20120612,0001104659-12-042964.txt.text,0001104659-12-042964.txt,
717,1297704,NGPC,20120413,0001144204-12-021503.txt.text,0001144204-12-021503.txt,
718,1335190,MHR,20120601,0001104659-12-041137.txt.text,0001104659-12-041137.txt,
719,1410838,EPB,20120531,0001193125-12-255112.txt.text,0001193125-12-255112.txt,
720,1434588,LOPE,20120622,0001193125-12-279034.txt.text,0001193125-12-279034.txt,
721,203248,SUG,20120417,0000203248-12-000054.txt.text,0000203248-12-000054.txt,
722,52827,RYN,20120523,0000052827-12-000018.txt.text,0000052827-12-000018.txt,
723,54441,FRM,20120606,0001193125-12-261269.txt.text,0001193125-12-261269.txt,
724,72741,NU,20120412,0000072741-12-000028.txt.text,0000072741-12-000028.txt,
725,729237,PKY,20120403,0000729237-12-000018.txt.text,0000729237-12-000018.txt,
726,769520,MIDD,20120516,0001341004-12-000784.txt.text,0001341004-12-000784.txt,
727,783324,VGZ,20120605,0000912282-12-000502.txt.text,0000912282-12-000502.txt,
728,798359,IRET,20120629,0000798359-12-000058.txt.text,0000798359-12-000058.txt,
729,813781,XIDE,20120614,0001193125-12-270968.txt.text,0001193125-12-270968.txt,
730,859139,DFG,20120521,0001193125-12-241730.txt.text,0001193125-12-241730.txt,
731,867773,SPWR,20120509,0000867773-12-000023.txt.text,0000867773-12-000023.txt,
732,885590,VRX,20120410,0001341004-12-000561.txt.text,0001341004-12-000561.txt,
733,891919,BAMM,20120419,0000891919-12-000019.txt.text,0000891919-12-000019.txt,
734,891919,BAMM,20120420,0000891919-12-000022.txt.text,0000891919-12-000022.txt,
735,926617,VRML,20120410,0001193125-12-157371.txt.text,0001193125-12-157371.txt,
736,933136,WM,20120416,0001193125-12-164727.txt.text,0001193125-12-164727.txt,
737,1001385,NWPX,20120824,0001193125-12-368347.txt.text,0001193125-12-368347.txt,
738,1013606,ELGX,20120815,0001013606-12-000030.txt.text,0001013606-12-000030.txt,
739,1060990,KWK,20120817,0001060990-12-000081.txt.text,0001060990-12-000081.txt,
740,1075656,IGOI,20120906,0001193125-12-383224.txt.text,0001193125-12-383224.txt,
741,1080360,CVVT,20120713,0001204459-12-001596.txt.text,0001204459-12-001596.txt,
742,1084554,LTBR,20120807,0001204459-12-001799.txt.text,0001204459-12-001799.txt,
743,1084765,RECN,20120823,0001144204-12-047774.txt.text,0001144204-12-047774.txt,
744,1089819,CNL,20120913,0001089819-12-000054.txt.text,0001089819-12-000054.txt,
745,1102741,STEC,20120911,0001193125-12-388121.txt.text,0001193125-12-388121.txt,
746,1102741,STEC,20120926,0001193125-12-404193.txt.text,0001193125-12-404193.txt,
747,1292900,IBI,20120913,0001104659-12-063332.txt.text,0001104659-12-063332.txt,
748,1292900,IBI,20120919,0001104659-12-064372.txt.text,0001104659-12-064372.txt,
749,1320338,TAOM,20120820,0001062993-12-003133.txt.text,0001062993-12-003133.txt,
750,1335190,MHR,20120719,0001019687-12-002452.txt.text,0001019687-12-002452.txt,
751,1377789,AVNW,20120912,0001377789-12-000025.txt.text,0001377789-12-000025.txt,
752,1377789,AVNW,20120918,0001377789-12-000027.txt.text,0001377789-12-000027.txt,
753,1419581,FDML,20120815,0001193125-12-357460.txt.text,0001193125-12-357460.txt,
754,1434621,TREE,20120702,0001104659-12-047212.txt.text,0001104659-12-047212.txt,
755,32878,ENER,20120711,0001193125-12-299243.txt.text,0001193125-12-299243.txt,
756,886346,KAI,20120817,0000886346-12-000044.txt.text,0000886346-12-000044.txt,
757,891166,UVE,20120705,0001193125-12-295011.txt.text,0001193125-12-295011.txt,
758,893538,SM,20120910,0000893538-12-000047.txt.text,0000893538-12-000047.txt,
759,922358,FGP,20120907,0001299933-12-002099.txt.text,0001299933-12-002099.txt,
760,1011290,NDN,20121108,0001104659-12-075962.txt.text,0001104659-12-075962.txt,
761,101830,S,20121218,0001193125-12-505717.txt.text,0001193125-12-505717.txt,
762,1075656,IGOI,20121017,0001193125-12-425908.txt.text,0001193125-12-425908.txt,
763,1089819,CNL,20121101,0001089819-12-000065.txt.text,0001089819-12-000065.txt,
764,1178104,CRDC,20121005,0001437749-12-010095.txt.text,0001437749-12-010095.txt,
765,1338578,CHGS,20121211,0001062993-12-005348.txt.text,0001062993-12-005348.txt,
766,14195,BGG,20121221,0000014195-12-000034.txt.text,0000014195-12-000034.txt,
767,1442505,CLWR,20121218,0001193125-12-505805.txt.text,0001193125-12-505805.txt,
768,1800,ABT,20121220,0001104659-12-085569.txt.text,0001104659-12-085569.txt,
769,351231,DWSN,20121219,0001193125-12-507597.txt.text,0001193125-12-507597.txt,
770,65770,MVIS,20121003,0001193125-12-413913.txt.text,0001193125-12-413913.txt,
771,753568,EXAR,20121114,0001193125-12-470958.txt.text,0001193125-12-470958.txt,
772,821483,DPTR,20121101,0001193125-12-446533.txt.text,0001193125-12-446533.txt,
773,822708,ZOOM,20121010,0001136261-12-000523.txt.text,0001136261-12-000523.txt,
774,857855,UCBI,20121022,0001188112-12-003099.txt.text,0001188112-12-003099.txt,
775,876523,EZPW,20121204,0000876523-12-000028.txt.text,0000876523-12-000028.txt,
776,890491,BKS,20121019,0001193125-12-427921.txt.text,0001193125-12-427921.txt,
777,918160,AKS,20121005,0000918160-12-000053.txt.text,0000918160-12-000053.txt,
778,933036,RCII,20121219,0000933036-12-000006.txt.text,0000933036-12-000006.txt,
779,933974,BRKS,20121127,0001193125-12-482109.txt.text,0001193125-12-482109.txt,
780,933974,BRKS,20121218,0001193125-12-506763.txt.text,0001193125-12-506763.txt,
781,1050446,MSTR,20130326,0001193125-13-127022.txt.text,0001193125-13-127022.txt,
782,1070380,SABA,20130118,0001193125-13-017418.txt.text,0001193125-13-017418.txt,
783,1070380,SABA,20130301,0001193125-13-086009.txt.text,0001193125-13-086009.txt,
784,1100747,AMRS,20130208,0001214659-13-000650.txt.text,0001214659-13-000650.txt,
785,1108426,PNM,20130305,0001108426-13-000013.txt.text,0001108426-13-000013.txt,
786,1117171,CBAK,20130108,0001062993-13-000146.txt.text,0001062993-13-000146.txt,
787,1117171,CBAK,20130122,0001062993-13-000356.txt.text,0001062993-13-000356.txt,
788,1160791,GORO,20130319,0001193125-13-115359.txt.text,0001193125-13-115359.txt,
789,1203900,CEU,20130115,0001144204-13-002458.txt.text,0001144204-13-002458.txt,
790,1261888,CAST,20130325,0001144204-13-017270.txt.text,0001144204-13-017270.txt,
791,1320947,DMND,20130328,0001193125-13-132388.txt.text,0001193125-13-132388.txt,
792,1338578,CHGS,20130104,0001062993-13-000097.txt.text,0001062993-13-000097.txt,
793,1362705,CEP,20130321,0001193125-13-119675.txt.text,0001193125-13-119675.txt,
794,1375063,SYMX,20130104,0001193125-13-003558.txt.text,0001193125-13-003558.txt,
795,1436126,MG,20130130,0001104659-13-006014.txt.text,0001104659-13-006014.txt,
796,1442505,CLWR,20130301,0001442505-13-000022.txt.text,0001442505-13-000022.txt,
797,1453090,WFT,20130311,0001193125-13-101363.txt.text,0001193125-13-101363.txt,
798,1459450,MYRX,20130208,0000921895-13-000265.txt.text,0000921895-13-000265.txt,
799,1473597,STRI,20130326,0001104659-13-024498.txt.text,0001104659-13-024498.txt,
800,1495320,VRA,20130204,0001193125-13-035104.txt.text,0001193125-13-035104.txt,
801,1497645,INN,20130327,0001104659-13-024907.txt.text,0001104659-13-024907.txt,
802,1498828,HHC,20130318,0001104659-13-021445.txt.text,0001104659-13-021445.txt,
803,319815,MXWL,20130319,0000319815-13-000015.txt.text,0000319815-13-000015.txt,
804,54381,KAMN,20130222,0000054381-13-000011.txt.text,0000054381-13-000011.txt,
805,784199,CRY,20130222,0000914062-13-000088.txt.text,0000914062-13-000088.txt,
806,790024,SHZ,20130122,0001144204-13-003210.txt.text,0001144204-13-003210.txt,
807,79879,PPG,20130226,0000079879-13-000020.txt.text,0000079879-13-000020.txt,
808,801337,WBS,20130227,0001193125-13-080210.txt.text,0001193125-13-080210.txt,
809,842633,TRS,20130306,0000842633-13-000054.txt.text,0000842633-13-000054.txt,
